0.31639559352128566,0.226847974457017,0.725147283775622,0.5994093101161686,0.16551379049758108,0.2710933220477695,0.3525313127541404,0.3817537982548208,0.5499052287095364,0.34359868311042174,0.9894730917965657,0.07901251645941443,0.6814939422607833,0.5923837892765627,0.5552604123235118,0.17172413661124464,0.11943197340335732,0.06734378060092971,0.580627878045396,0.28132414262861805
0.8692450169269523,0.15623026484389935,0.9015945908772778,0.4715719999509854,0.8569898428029044,0.24851715920007844,0.8775470497026245,0.5835896285870257,0.5278038032932758,0.15326843205429874,0.8467091118663744,0.10444801447749663,0.8992819182169515,0.18452558504740446,0.028225119872332005,0.040611908130251506,0.09809560696486597,0.22559034581464565,0.24384891764195094,0.5396425134486452
0.6386705299262397,0.9332886343313861,0.3475242363039749,0.08169379466577498,0.3080246149601372,0.7416695685781193,0.0065126642652325595,0.748751504012564,0.7867419134328202,0.1405778852134114,0.7293537543621319,0.9213323889437172,0.9998390716194797,0.028400461111340425,0.8592041580384028,0.3525441454819507,0.6281589337749852,0.3304693317960068,0.7879672115585402,0.25339546090327647
0.3570577766727734,0.9178607060118027,0.6129355288265039,0.3297362002511752,0.8594447227171389,0.32847042320207065,0.574006482612243,0.9574924210499979,0.04539664849371461,0.9888947582416168,0.5408216525416071,0.1849965327646822,0.2414565214300105,0.3633393297779628,0.06126116327079634,0.048253783217218404,0.35836819665861364,0.877865311462395,0.9491835312671972,0.7108176214115469
0.7315582026425104,0.6815338848804927,0.2428525783465212,0.7539818072342612,0.837418195785662,0.5960148037874071,0.14602660108392884,0.11668184207201526,0.49314267511448306,0.6651138906651183,0.16556620655171528,0.10505173577286964,0.9490173465626739,0.7205769798049173,0.8849007207918443,0.8800518505050883,0.10756103601932732,0.31228564803003767,0.7999265746296741,0.9990232690702229
0.5845973563380364,0.2759696080604509,0.16068288615167337,0.42670210652685614,0.6762348516891186,0.03205544569139529,0.1971116520944005,0.5388318085285999,0.08285463890857392,0.0021143157844391025,0.16917152732135243,0.6639935917680119,0.7018741130296787,0.9938207357620298,0.6293876599737506,0.7500062935763037,0.12742348230552403,0.13592564899296,0.20862063022568933,0.01085271503913443
0.28728919626580285,0.0764963276061591,0.6974587059823583,0.13965855614044254,0.5265184938097863,0.7195654391819438,0.365075084599107,0.7232627354125136,0.48887498610237456,0.8410750312678503,0.1610470085092719,0.938008425576426,0.2037233337538159,0.711272842323453,0.22693964596384142,0.799866577832865,0.668318627613118,0.37198819404315175,0.08144044259744165,0.6896904574542067
0.8317680822302026,0.8143431378919169,0.970116125358109,0.5013830318167313,0.6081881936665465,0.6261356793898948,0.8235897947972377,0.6660921502547448,0.7196578614888173,0.8307346092066313,0.5760282968810906,0.8061278774782998,0.08607791061975789,0.07459175224795589,0.31260304654729754,0.47240097440817286,0.21568520453178475,0.7664215927546225,0.13824184952495167,0.14514631085170693
0.9783657856758772,0.11002040151447146,0.5466648715518979,0.9133740593361256,0.3412026707421131,0.02760291920414315,0.016946093530741058,0.19529527421544723,0.6180491568799134,0.5868660373791251,0.9690491438573163,0.9897955393046771,0.5195020929153212,0.23852987125679492,0.899586497162439,0.07096653599827452,0.4618002376871734,0.3288589063054157,0.2007788113915756,0.5088925658143574
0.4716342108773798,0.02681586001940084,0.1543423238957936,0.5515708387768625,0.3564842183783762,0.4882776184704538,0.9782358696068338,0.9741085373566412,0.005295013120726222,0.08123114006428189,0.12506168112005034,0.16769240123555074,0.5729226602996506,0.5017375221275792,0.920060835217529,0.2913048497593266,0.9268866355133816,0.7844983421339251,0.11091178046395644,0.7548839784655733
